,env,rewardfun,iteration,rewards,rewards_variance,durations,detected,missed,ttf,napfd,recall,avg_precision,step
138,apache_drill,add_tcfail_1,25,0.30493355475832984,0.35683278013430986,0.02770870465498704,4.3076923076923075,3.5,4.230769230769231,0.5738259127992136,0.7571743071743071,123.0,100.88461538461539
139,apache_drill,add_tcfail_1,26,0.3048788441773035,0.356859956428612,0.02691036921281081,4.153846153846154,3.6538461538461537,3.576923076923077,0.5613100713954708,0.7685703185703185,123.0,100.88461538461539
140,apache_drill,add_tcfail_1,27,0.2999232965243874,0.34799378741583686,0.02552195695730356,4.423076923076923,3.3846153846153846,4.038461538461538,0.5531850620221292,0.730037555037555,123.0,100.88461538461539
141,apache_drill,add_tcfail_1,28,0.30775975367118935,0.360671550300338,0.02850622397202712,4.653846153846154,3.1538461538461537,5.153846153846154,0.545290116809523,0.7821743071743072,123.0,100.88461538461539
142,apache_drill,add_tcfail_1,29,0.30361078968556476,0.35366732914537913,0.02592903834122878,4.615384615384615,3.1923076923076925,3.8846153846153846,0.5597784728671849,0.7407925407925409,123.0,100.88461538461539
143,apache_drill,add_tcfail_1,3,0.31053372983218913,0.3637366210350064,0.025274350092961237,4.923076923076923,2.8846153846153846,4.0,0.5690427796346258,0.7617327117327117,123.0,100.88461538461539
144,apache_drill,add_tcfail_1,4,0.30668771276248785,0.35859040606845605,0.025978592725900505,4.653846153846154,3.1538461538461537,4.1923076923076925,0.5751098626258684,0.7536130536130536,123.0,100.88461538461539
145,apache_drill,add_tcfail_1,5,0.31189274066488415,0.3673909323455279,0.025821942549485426,4.653846153846154,3.1538461538461537,3.9615384615384617,0.5881593291733191,0.7816045066045066,123.0,100.88461538461539
146,apache_drill,add_tcfail_1,6,0.2948309484637075,0.34037885669146467,0.02571414984189547,4.269230769230769,3.5384615384615383,5.538461538461538,0.5420424583129596,0.6909738409738411,123.0,100.88461538461539
147,apache_drill,add_tcfail_1,7,0.31078411685889196,0.36464849013546324,0.02392412148989164,4.8076923076923075,3.0,3.3461538461538463,0.5799494699122062,0.7769036519036518,123.0,100.88461538461539
148,apache_drill,add_tcfail_1,8,0.30424762084871176,0.3545486000247035,0.02194866767296424,4.576923076923077,3.230769230769231,3.8076923076923075,0.5680814521480722,0.7437127687127687,123.0,100.88461538461539
149,apache_drill,add_tcfail_1,9,0.3124473185220936,0.3668740543120643,0.027420860070448656,4.961538461538462,2.8461538461538463,4.461538461538462,0.5617740662312796,0.7748381248381248,123.0,100.88461538461539
150,apache_drill,add_tcfail_2,0,0.436199560638085,0.5053910159597584,0.022529767109797552,4.576923076923077,3.230769230769231,4.884615384615385,0.5447836131279667,0.7816045066045066,123.0,100.88461538461539
151,apache_drill,add_tcfail_2,1,0.4318011164029802,0.49574645153568014,0.02447556532346285,4.269230769230769,3.5384615384615383,3.230769230769231,0.5797397905148755,0.7539691789691789,123.0,100.88461538461539
152,apache_drill,add_tcfail_2,10,0.440532925134789,0.5143213086072056,0.02729326028090257,5.076923076923077,2.730769230769231,4.846153846153846,0.5676735990279534,0.7567469567469568,123.0,100.88461538461539
153,apache_drill,add_tcfail_2,11,0.4260674894309631,0.4904711885920934,0.020312162546011116,4.538461538461538,3.269230769230769,5.538461538461538,0.5253697410527643,0.711946386946387,123.0,100.88461538461539
